fps,sil_steps,sil_num_episodes,value_loss,total_timesteps,explained_variance,best_episode_reward,episode_reward,nupdates,sil_valid_samples,policy_entropy
959,100000.0,209.0,0.0016001015901565552,271392000,0.988345761783421,400.0,400.0,848100,402.0,2.282958507537842
959,100000.0,217.0,0.0031691226176917553,271424000,0.9679343104362488,400.0,400.0,848200,371.0,2.4408628940582275
959,100000.0,219.0,0.003425994887948036,271456000,0.9553985372185707,400.0,400.0,848300,449.0,2.3932385444641113
959,100000.0,218.0,0.002892659744247794,271488000,0.9414949677884579,400.0,400.0,848400,323.0,2.6224513053894043
959,100000.0,199.0,0.0017754562431946397,271520000,0.9738199412822723,400.0,400.0,848500,353.0,2.498353958129883
959,100000.0,197.0,0.0013677834067493677,271552000,0.982814522460103,400.0,400.0,848600,345.0,2.4675452709198
959,100000.0,194.0,0.0013893708819523454,271584000,0.9839595779776573,400.0,400.0,848700,387.0,2.3936266899108887
959,100000.0,200.0,0.001926115364767611,271616000,0.9804901741445065,400.0,400.0,848800,411.0,2.34915828704834
959,100000.0,194.0,0.0011587787885218859,271648000,0.982806833460927,400.0,400.0,848900,444.0,2.395595073699951
959,100000.0,205.0,0.002475179499015212,271680000,0.9780552554875612,400.0,400.0,849000,446.0,2.1720669269561768
959,100000.0,218.0,0.004239844623953104,271712000,0.9602184295654297,400.0,400.0,849100,454.0,2.0771048069000244
959,100000.0,202.0,0.0021615424193441868,271744000,0.9757208824157715,400.0,400.0,849200,440.0,2.173546075820923
959,100000.0,184.0,0.0009619166958145797,271776000,0.9907966842874885,400.0,400.0,849300,300.0,2.1374382972717285
959,100000.0,176.0,0.0008700670441612601,271808000,0.987946760840714,400.0,400.0,849400,55.0,2.3493120670318604
959,100000.0,178.0,0.0016511020949110389,271840000,0.9756336286664009,400.0,400.0,849500,97.0,2.3350656032562256
959,100000.0,170.0,0.0036693341098725796,271872000,0.9580978937447071,400.0,400.0,849600,303.0,2.1868984699249268
959,100000.0,167.0,0.0025866429787129164,271904000,0.9798825606703758,400.0,400.0,849700,438.0,2.118882894515991
959,100000.0,176.0,0.004233994521200657,271936000,0.9713011290878057,400.0,400.0,849800,169.0,2.1025099754333496
959,100000.0,184.0,0.0031513546127825975,271968000,0.9615510106086731,400.0,400.0,849900,443.0,2.2814745903015137
959,100000.0,182.0,0.00520881125703454,272000000,0.9634480066597462,400.0,400.0,850000,420.0,2.0682549476623535
959,100000.0,178.0,0.003098383080214262,272032000,0.9731278326362371,400.0,400.0,850100,320.0,2.203721284866333
959,100000.0,183.0,0.0035070418380200863,272064000,0.964129664003849,400.0,400.0,850200,113.0,2.277501344680786
959,100000.0,176.0,0.0033175931312143803,272096000,0.9771269783377647,400.0,400.0,850300,182.0,2.1992313861846924
959,100000.0,168.0,0.0013344364706426859,272128000,0.9871040740981698,400.0,400.0,850400,310.0,2.287966251373291
959,100000.0,169.0,0.0007515643956139684,272160000,0.9948632307350636,400.0,400.0,850500,141.0,2.332123279571533
959,100000.0,187.0,0.00033547147177159786,272192000,0.9966942900791764,400.0,400.0,850600,464.0,2.4007301330566406
959,100000.0,209.0,0.0009128663805313408,272224000,0.9919857904314995,400.0,400.0,850700,447.0,2.219294309616089
959,100000.0,206.0,0.0007474183803424239,272256000,0.9933180916123092,400.0,400.0,850800,451.0,2.179377794265747
959,100000.0,207.0,0.0020995454397052526,272288000,0.9772210400551558,400.0,400.0,850900,435.0,2.2541661262512207
959,100000.0,198.0,0.00242633861489594,272320000,0.9786148443818092,400.0,400.0,851000,412.0,2.1107723712921143
959,100000.0,203.0,0.001346547156572342,272352000,0.9884934686124325,400.0,400.0,851100,464.0,2.2296836376190186
959,100000.0,205.0,0.003246904816478491,272384000,0.9716240409761667,400.0,400.0,851200,465.0,2.2946481704711914
959,100000.0,196.0,0.0010568510042503476,272416000,0.9915824327617884,400.0,400.0,851300,97.0,2.3482537269592285
959,100000.0,185.0,0.0027912179939448833,272448000,0.9802358131855726,400.0,400.0,851400,201.0,2.291480541229248
959,100000.0,185.0,0.0029796853195875883,272480000,0.9731868803501129,400.0,400.0,851500,29.0,2.3476710319519043
959,100000.0,193.0,0.0009691661107353866,272512000,0.99093799572438,400.0,400.0,851600,391.0,2.2258124351501465
959,100000.0,199.0,0.0008168027852661908,272544000,0.9929832336492836,400.0,400.0,851700,371.0,2.2854971885681152
959,100000.0,198.0,0.0014223644975572824,272576000,0.9876740099862218,400.0,400.0,851800,352.0,2.3725485801696777
959,100000.0,205.0,0.0008516092784702778,272608000,0.9938592440448701,400.0,400.0,851900,242.0,2.377812623977661
959,100000.0,201.0,0.0015707139391452074,272640000,0.9863710952922702,400.0,400.0,852000,276.0,2.22119140625
959,100000.0,206.0,0.0007285368046723306,272672000,0.992533118929714,400.0,400.0,852100,133.0,2.470853805541992
959,100000.0,194.0,0.0018663043156266212,272704000,0.9876417433843017,400.0,400.0,852200,313.0,2.2631402015686035
959,100000.0,199.0,0.0008951101335696876,272736000,0.9927413519471884,400.0,400.0,852300,330.0,2.343238353729248
959,100000.0,193.0,0.0007331208907999098,272768000,0.9935187851078808,400.0,400.0,852400,166.0,2.412649631500244
959,100000.0,194.0,0.00019418983720242977,272800000,0.9969598473981023,400.0,400.0,852500,439.0,2.5502262115478516
959,100000.0,193.0,0.0006810454651713371,272832000,0.9933122517541051,400.0,400.0,852600,331.0,2.4157865047454834
959,100000.0,192.0,0.0019002084154635668,272864000,0.9853808963671327,400.0,400.0,852700,253.0,2.3439135551452637
959,100000.0,197.0,0.0009489950025454164,272896000,0.9929315499030054,400.0,400.0,852800,298.0,2.263007879257202
959,100000.0,209.0,0.0015531092649325728,272928000,0.9907936621457338,400.0,400.0,852900,54.0,2.279010057449341
959,100000.0,206.0,0.001562266144901514,272960000,0.9818698093295097,400.0,400.0,853000,470.0,2.3085379600524902
959,100000.0,214.0,0.0015257643535733223,272992000,0.9831589050590992,400.0,400.0,853100,274.0,2.279552936553955
959,100000.0,207.0,0.0010053599253296852,273024000,0.9921288229525089,400.0,400.0,853200,335.0,2.3379409313201904
959,100000.0,212.0,0.0009318705415353179,273056000,0.9908165829256177,400.0,400.0,853300,471.0,2.32448148727417
959,100000.0,207.0,0.000890779891051352,273088000,0.9907872881740332,400.0,400.0,853400,470.0,2.301943302154541
959,100000.0,201.0,0.000655746553093195,273120000,0.9941530944779515,400.0,400.0,853500,407.0,2.2671797275543213
959,100000.0,196.0,0.000404999969759956,273152000,0.9944727895781398,400.0,400.0,853600,361.0,2.498955488204956
959,100000.0,203.0,0.0011534119257703424,273184000,0.986143515445292,400.0,400.0,853700,373.0,2.3805155754089355
959,100000.0,202.0,0.001592573942616582,273216000,0.9893985260277987,400.0,400.0,853800,54.0,2.2386045455932617
959,100000.0,202.0,0.0006916214479133487,273248000,0.9937716000713408,400.0,400.0,853900,211.0,2.3887734413146973
959,100000.0,190.0,0.0013293566880747676,273280000,0.9879094362258911,400.0,400.0,854000,247.0,2.304532766342163
959,100000.0,196.0,0.0007352005923166871,273312000,0.9928163061849773,400.0,400.0,854100,440.0,2.3224995136260986
959,100000.0,197.0,0.00079269491834566,273344000,0.9916103612631559,400.0,400.0,854200,220.0,2.426154613494873
959,100000.0,202.0,0.0006732941837981343,273376000,0.9937164592556655,400.0,400.0,854300,74.0,2.4489994049072266
959,100000.0,206.0,0.0006724995910190046,273408000,0.995007773861289,400.0,400.0,854400,156.0,2.319201707839966
959,100000.0,206.0,0.0019102843943983316,273440000,0.9813795350492001,400.0,400.0,854500,434.0,2.418163776397705
959,100000.0,206.0,0.0012315388303250074,273472000,0.987663890235126,400.0,400.0,854600,417.0,2.4215750694274902
959,100000.0,212.0,0.0016038257163017988,273504000,0.9852485489100218,400.0,400.0,854700,476.0,2.223130702972412
959,100000.0,208.0,0.0023970522452145815,273536000,0.9770067986100912,400.0,400.0,854800,244.0,2.381801128387451
959,100000.0,206.0,0.0013409332605078816,273568000,0.9903280949220061,400.0,400.0,854900,220.0,2.2756528854370117
959,100000.0,202.0,0.0014671041863039136,273600000,0.9826711937785149,400.0,400.0,855000,347.0,2.375850200653076
959,100000.0,200.0,0.0007774726254865527,273632000,0.9939624541439116,400.0,400.0,855100,292.0,2.210298538208008
959,100000.0,203.0,0.0005630620871670544,273664000,0.9960092860274017,400.0,400.0,855200,158.0,2.244750499725342
959,100000.0,209.0,0.0011752168647944927,273696000,0.9884700374677777,400.0,400.0,855300,388.0,2.430691957473755
959,100000.0,211.0,0.0009229860152117908,273728000,0.9900890896096826,400.0,400.0,855400,439.0,2.3701999187469482
959,100000.0,206.0,0.0009298116783611476,273760000,0.9936054921709001,400.0,400.0,855500,206.0,2.3378381729125977
959,100000.0,203.0,0.00026274967240169644,273792000,0.9974866479169577,400.0,400.0,855600,367.0,2.458794355392456
959,100000.0,206.0,0.0008159328135661781,273824000,0.9912912594154477,400.0,400.0,855700,430.0,2.4365322589874268
959,100000.0,214.0,0.0018090372905135155,273856000,0.9866865454241633,400.0,400.0,855800,428.0,2.3535897731781006
959,100000.0,207.0,0.0009485812042839825,273888000,0.9932204023934901,400.0,400.0,855900,334.0,2.2103214263916016
959,100000.0,209.0,0.0010797173017635942,273920000,0.9889085404574871,400.0,400.0,856000,441.0,2.3586301803588867
959,100000.0,209.0,0.0008554306696169078,273952000,0.991572099737823,400.0,400.0,856100,501.0,2.336106538772583
959,100000.0,211.0,0.001076976885087788,273984000,0.9916574619710445,400.0,400.0,856200,406.0,2.372140407562256
959,100000.0,211.0,0.0012691086158156395,274016000,0.9900191854685545,400.0,400.0,856300,443.0,2.3899378776550293
959,100000.0,203.0,0.0005846406565979123,274048000,0.9949914864264429,400.0,400.0,856400,413.0,2.444892644882202
959,100000.0,206.0,0.0035269062500447035,274080000,0.9777193050831556,400.0,400.0,856500,139.0,2.4141364097595215
959,100000.0,200.0,0.0003854883252643049,274112000,0.9963074931874871,400.0,400.0,856600,339.0,2.4671125411987305
959,100000.0,206.0,0.0011655048001557589,274144000,0.9847957603633404,400.0,400.0,856700,363.0,2.528226137161255
959,100000.0,205.0,0.0008080682018771768,274176000,0.9928899840451777,400.0,400.0,856800,414.0,2.3144936561584473
959,100000.0,208.0,0.0015910431975498796,274208000,0.9860555408522487,400.0,400.0,856900,406.0,2.3060462474823
959,100000.0,198.0,0.0010535361943766475,274240000,0.9916361859068274,400.0,400.0,857000,404.0,2.3343353271484375
959,100000.0,197.0,0.0013665847945958376,274272000,0.9891641419380903,400.0,400.0,857100,432.0,2.3227620124816895
959,100000.0,194.0,0.0017239765729755163,274304000,0.9854546785354614,400.0,400.0,857200,455.0,2.3963608741760254
959,100000.0,207.0,0.0010652100900188088,274336000,0.9900916274636984,400.0,400.0,857300,415.0,2.4327824115753174
959,100000.0,215.0,0.0009029848733916879,274368000,0.9914531884714961,400.0,400.0,857400,228.0,2.3003509044647217
959,100000.0,219.0,0.0006275738123804331,274400000,0.9942442621104419,400.0,400.0,857500,454.0,2.359407901763916
959,100000.0,216.0,0.0006268928409554064,274432000,0.9891766794025898,400.0,400.0,857600,415.0,2.698817729949951
959,100000.0,216.0,0.0009609574335627258,274464000,0.9938466288149357,400.0,400.0,857700,400.0,2.33535099029541
959,100000.0,206.0,0.0020679717417806387,274496000,0.9884755667299032,400.0,400.0,857800,73.0,2.2822165489196777
959,100000.0,208.0,0.0016472950810566545,274528000,0.9882519878447056,400.0,400.0,857900,441.0,2.2108218669891357
959,100000.0,207.0,0.0010603456757962704,274560000,0.9888629401102662,400.0,400.0,858000,297.0,2.4649081230163574
959,100000.0,213.0,0.003010291839018464,274592000,0.9732843209058046,400.0,400.0,858100,454.0,2.2826061248779297
959,100000.0,212.0,0.0018924723844975233,274624000,0.9878356186673045,400.0,400.0,858200,80.0,2.257333517074585
959,100000.0,213.0,0.000340131635311991,274656000,0.996698951581493,400.0,400.0,858300,412.0,2.4333107471466064
959,100000.0,214.0,0.0017241683090105653,274688000,0.9855233291164041,400.0,400.0,858400,426.0,2.278087854385376
959,100000.0,218.0,0.0005738862091675401,274720000,0.9954579737968743,400.0,400.0,858500,346.0,2.378622055053711
959,100000.0,223.0,0.0010914008598774672,274752000,0.9914464363828301,400.0,400.0,858600,208.0,2.439281940460205
959,100000.0,222.0,0.00248079770244658,274784000,0.9845429556444287,400.0,400.0,858700,296.0,2.2897658348083496
959,100000.0,216.0,0.005052424035966396,274816000,0.9489218518137932,400.0,400.0,858800,483.0,2.210702896118164
959,100000.0,212.0,0.0020723785273730755,274848000,0.9819331131875515,400.0,400.0,858900,478.0,2.1588196754455566
959,100000.0,210.0,0.0012188267428427935,274880000,0.9896626174449921,400.0,400.0,859000,442.0,2.4655442237854004
959,100000.0,210.0,0.002018569502979517,274912000,0.9834015090018511,400.0,400.0,859100,472.0,2.263371706008911
959,100000.0,211.0,0.001516481046564877,274944000,0.9892163602635264,400.0,400.0,859200,396.0,2.204501152038574
959,100000.0,207.0,0.00035961176035925746,274976000,0.9963124673813581,400.0,400.0,859300,331.0,2.51554012298584
959,100000.0,200.0,0.001250961679033935,275008000,0.9866015119478106,400.0,400.0,859400,141.0,2.5319159030914307
959,100000.0,205.0,0.000791206955909729,275040000,0.9936866019852459,400.0,400.0,859500,381.0,2.38557505607605
959,100000.0,206.0,0.001009896514005959,275072000,0.9904276290908456,400.0,400.0,859600,419.0,2.33075213432312
959,100000.0,213.0,0.0007996950298547745,275104000,0.9928905689157546,400.0,400.0,859700,410.0,2.2856438159942627
959,100000.0,210.0,0.0035996087826788425,275136000,0.9751672856509686,400.0,400.0,859800,78.0,2.306812047958374
959,100000.0,209.0,0.00126939220353961,275168000,0.9893152471631765,400.0,400.0,859900,258.0,2.276047468185425
959,100000.0,208.0,0.0006662182277068496,275200000,0.991874341852963,400.0,400.0,860000,116.0,2.64494252204895
959,100000.0,203.0,0.0006835326785221696,275232000,0.9952078890055418,400.0,400.0,860100,217.0,2.4527885913848877
959,100000.0,210.0,0.0023123628925532103,275264000,0.9819716345518827,400.0,400.0,860200,442.0,2.392704725265503
959,100000.0,204.0,0.0008054142817854881,275296000,0.9947449015453458,400.0,400.0,860300,372.0,2.325162649154663
959,100000.0,208.0,0.000610547955147922,275328000,0.9913074607029557,400.0,400.0,860400,448.0,2.594644069671631
959,100000.0,194.0,0.0006897003622725606,275360000,0.9923421936109662,400.0,400.0,860500,474.0,2.3586995601654053
959,100000.0,194.0,0.002160180127248168,275392000,0.9767566304653883,400.0,400.0,860600,456.0,2.378692150115967
959,100000.0,198.0,0.0012115293648093939,275424000,0.9876058204099536,400.0,400.0,860700,374.0,2.501053810119629
959,100000.0,209.0,0.0005322719225659966,275456000,0.9945568428374827,400.0,400.0,860800,228.0,2.4765381813049316
959,100000.0,208.0,0.0015897557605057955,275488000,0.985513973981142,400.0,400.0,860900,479.0,2.457327365875244
959,100000.0,197.0,0.0015507263597100973,275520000,0.9745081160217524,400.0,400.0,861000,323.0,2.6315083503723145
959,100000.0,196.0,0.001848305924795568,275552000,0.9852115288376808,400.0,400.0,861100,133.0,2.3220274448394775
959,100000.0,198.0,0.0032578706741333008,275584000,0.9630166552960873,400.0,400.0,861200,480.0,2.335315704345703
959,100000.0,204.0,0.00037619165959767997,275616000,0.9955122913233936,400.0,400.0,861300,132.0,2.5720295906066895
959,100000.0,203.0,0.0007227676687762141,275648000,0.9912664573639631,400.0,400.0,861400,398.0,2.5036396980285645
959,100000.0,202.0,0.0007218027603812516,275680000,0.9943461418151855,400.0,400.0,861500,408.0,2.423928737640381
959,100000.0,203.0,0.0007060637581162155,275712000,0.9945353306829929,400.0,400.0,861600,149.0,2.5009212493896484
959,100000.0,193.0,0.0011930790496990085,275744000,0.9911771053448319,400.0,400.0,861700,157.0,2.4305315017700195
959,100000.0,201.0,0.001599386683665216,275776000,0.983156580477953,400.0,400.0,861800,395.0,2.305584669113159
959,100000.0,198.0,0.0011509077157825232,275808000,0.9885499300435185,400.0,400.0,861900,417.0,2.515364408493042
959,100000.0,202.0,0.0018229482229799032,275840000,0.9892828557640314,400.0,400.0,862000,258.0,2.2261276245117188
959,100000.0,202.0,0.0016401991015300155,275872000,0.9837797433137894,400.0,400.0,862100,390.0,2.3308112621307373
959,100000.0,198.0,0.0009443588787689805,275904000,0.990733876824379,400.0,400.0,862200,28.0,2.5748684406280518
959,100000.0,199.0,0.00112785620149225,275936000,0.9903282644227147,400.0,400.0,862300,448.0,2.3284716606140137
959,100000.0,190.0,0.0013175377389416099,275968000,0.9901436902582645,400.0,400.0,862400,396.0,2.384337902069092
959,100000.0,195.0,0.0006873018573969603,276000000,0.9929268844425678,400.0,400.0,862500,347.0,2.4338791370391846
959,100000.0,192.0,0.0010724053718149662,276032000,0.9914217628538609,400.0,400.0,862600,124.0,2.330498456954956
959,100000.0,194.0,0.0009986116783693433,276064000,0.9898620173335075,400.0,400.0,862700,350.0,2.5075161457061768
959,100000.0,193.0,0.001807616325095296,276096000,0.9869381943717599,400.0,400.0,862800,276.0,2.481091260910034
959,100000.0,197.0,0.0007404315983876586,276128000,0.9925589305348694,400.0,400.0,862900,358.0,2.3707356452941895
959,100000.0,204.0,0.001979619497433305,276160000,0.9807913638651371,400.0,400.0,863000,332.0,2.43649959564209
959,100000.0,208.0,0.0008295741863548756,276192000,0.9921420197933912,400.0,400.0,863100,427.0,2.4220337867736816
959,100000.0,208.0,0.002414452377706766,276224000,0.9686877205967903,400.0,400.0,863200,389.0,2.411007881164551
959,100000.0,199.0,0.0029822655487805605,276256000,0.972267521545291,400.0,400.0,863300,431.0,2.2391200065612793
959,100000.0,193.0,0.00036419922253116965,276288000,0.996104457648471,400.0,400.0,863400,299.0,2.606243848800659
959,100000.0,199.0,0.0008177289855666459,276320000,0.9918578565120697,400.0,400.0,863500,172.0,2.4566190242767334
959,100000.0,193.0,0.0002824146067723632,276352000,0.9968460274394602,400.0,400.0,863600,257.0,2.5891571044921875
959,100000.0,199.0,0.0024823048152029514,276384000,0.9776656180620193,400.0,400.0,863700,362.0,2.3379359245300293
959,100000.0,194.0,0.0008906987495720387,276416000,0.9928436973132193,400.0,400.0,863800,10.0,2.511115550994873
959,100000.0,200.0,0.0010520701762288809,276448000,0.9931929535232484,400.0,400.0,863900,341.0,2.2176530361175537
959,100000.0,195.0,0.0013322248123586178,276480000,0.9849295578896999,400.0,400.0,864000,399.0,2.4222512245178223
959,100000.0,198.0,0.001943275099620223,276512000,0.9840491451323032,400.0,400.0,864100,459.0,2.3409650325775146
959,100000.0,201.0,0.0010111161973327398,276544000,0.9878825144842267,400.0,400.0,864200,454.0,2.3992128372192383
959,100000.0,204.0,0.001279168063774705,276576000,0.9868685323745012,400.0,400.0,864300,482.0,2.3773958683013916
959,100000.0,204.0,0.0006145774386823177,276608000,0.9940098035149276,400.0,400.0,864400,466.0,2.476956844329834
959,100000.0,198.0,0.0013533588498830795,276640000,0.9890206484124064,400.0,400.0,864500,446.0,2.219082832336426
959,100000.0,198.0,0.0004171275068074465,276672000,0.9958149646408856,400.0,400.0,864600,258.0,2.5596041679382324
959,100000.0,198.0,0.0007596458308398724,276704000,0.9904430350288749,400.0,400.0,864700,278.0,2.5558533668518066
959,100000.0,202.0,0.0008153387461788952,276736000,0.9895638646557927,400.0,400.0,864800,452.0,2.5336382389068604
959,100000.0,188.0,0.0012165692169219255,276768000,0.9897748241201043,400.0,400.0,864900,435.0,2.3856911659240723
959,100000.0,192.0,0.0008868417935445905,276800000,0.9926038705743849,400.0,400.0,865000,292.0,2.412074327468872
959,100000.0,191.0,0.0013333223760128021,276832000,0.9897678876295686,400.0,400.0,865100,13.0,2.5192511081695557
959,100000.0,205.0,0.00311682908795774,276864000,0.9781108908355236,400.0,400.0,865200,374.0,2.333681106567383
959,100000.0,200.0,0.0014470221940428019,276896000,0.9868564577773213,400.0,400.0,865300,297.0,2.529571294784546
959,100000.0,194.0,0.0009450201177969575,276928000,0.9906113063916564,400.0,400.0,865400,483.0,2.3574321269989014
959,100000.0,202.0,0.0008050742326304317,276960000,0.9943530149757862,400.0,400.0,865500,351.0,2.2859959602355957
959,100000.0,202.0,0.0009530858951620758,276992000,0.9904389847069979,400.0,400.0,865600,126.0,2.412341594696045
959,100000.0,207.0,0.0039733960293233395,277024000,0.9650803133845329,400.0,400.0,865700,481.0,2.2261176109313965
959,100000.0,202.0,0.0019293868681415915,277056000,0.9792322758585215,400.0,400.0,865800,290.0,2.3602166175842285
959,100000.0,186.0,0.001894753659144044,277088000,0.9867837466299534,400.0,400.0,865900,305.0,2.346721649169922
959,100000.0,188.0,0.0015924398321658373,277120000,0.9719286952167749,400.0,400.0,866000,481.0,2.6211352348327637
959,100000.0,190.0,0.0012740356614813209,277152000,0.9869367852807045,400.0,400.0,866100,460.0,2.3899142742156982
959,100000.0,202.0,0.0025178194046020508,277184000,0.9796112272888422,400.0,400.0,866200,352.0,2.2313106060028076
959,100000.0,203.0,0.0021497257985174656,277216000,0.9837981313467026,400.0,400.0,866300,165.0,2.432921886444092
959,100000.0,199.0,0.0013542409287765622,277248000,0.988023298792541,400.0,400.0,866400,423.0,2.4256012439727783
959,100000.0,202.0,0.0004729708598461002,277280000,0.9932238976471126,400.0,400.0,866500,152.0,2.6484436988830566
959,100000.0,199.0,0.0013343517202883959,277312000,0.9890701714903116,400.0,400.0,866600,347.0,2.4404571056365967
959,100000.0,202.0,0.0007738586282357574,277344000,0.9931261357851326,400.0,400.0,866700,114.0,2.5703117847442627
959,100000.0,201.0,0.0011440642410889268,277376000,0.9863080782815814,400.0,400.0,866800,478.0,2.5913643836975098
959,100000.0,202.0,0.00103062205016613,277408000,0.9909556331112981,400.0,400.0,866900,372.0,2.3671164512634277
959,100000.0,201.0,0.0005277592572383583,277440000,0.9948791316710413,400.0,400.0,867000,347.0,2.509030818939209
959,100000.0,197.0,0.0006369884358718991,277472000,0.9925720212049782,400.0,400.0,867100,449.0,2.45493221282959
959,100000.0,197.0,0.000837187108118087,277504000,0.988665048032999,400.0,400.0,867200,379.0,2.644871473312378
959,100000.0,187.0,0.00220765033736825,277536000,0.9813836812973022,400.0,400.0,867300,261.0,2.523123025894165
959,100000.0,177.0,0.0012293498730286956,277568000,0.9897046545520425,400.0,400.0,867400,418.0,2.391589641571045
959,100000.0,180.0,0.0003502671606838703,277600000,0.9955616393126547,400.0,400.0,867500,308.0,2.5393102169036865
959,100000.0,187.0,0.0011266866931691766,277632000,0.9866004688665271,400.0,400.0,867600,401.0,2.494746685028076
959,100000.0,199.0,0.0011161736911162734,277664000,0.9913998758420348,400.0,400.0,867700,424.0,2.301517963409424
959,100000.0,193.0,0.0029082056134939194,277696000,0.9804310128092766,400.0,400.0,867800,267.0,2.242656707763672
959,100000.0,196.0,0.0019905520603060722,277728000,0.9852300761267543,400.0,400.0,867900,344.0,2.2806599140167236
959,100000.0,201.0,0.0009256464545615017,277760000,0.9868508661165833,400.0,400.0,868000,473.0,2.6159725189208984
959,100000.0,198.0,0.001128228148445487,277792000,0.9900009874254465,400.0,400.0,868100,385.0,2.5312447547912598
959,100000.0,198.0,0.0007930792053230107,277824000,0.9945550211705267,400.0,400.0,868200,460.0,2.3426718711853027
959,100000.0,187.0,0.0006559583125635982,277856000,0.9922030875459313,400.0,400.0,868300,449.0,2.551362991333008
959,100000.0,194.0,0.0030504351016134024,277888000,0.949791681021452,400.0,400.0,868400,430.0,2.506009340286255
959,100000.0,190.0,0.0019174404442310333,277920000,0.9764003325253725,400.0,400.0,868500,466.0,2.3894457817077637
959,100000.0,185.0,0.0018332551699131727,277952000,0.9826816879212856,400.0,400.0,868600,442.0,2.4703962802886963
959,100000.0,197.0,0.001347376499325037,277984000,0.9853767659515142,400.0,400.0,868700,474.0,2.4474751949310303
959,100000.0,202.0,0.0010768154170364141,278016000,0.9819463267922401,400.0,400.0,868800,379.0,2.583322048187256
959,100000.0,213.0,0.0016669146716594696,278048000,0.977108508348465,400.0,400.0,868900,454.0,2.545466899871826
959,100000.0,216.0,0.001056226552464068,278080000,0.9903274616226554,400.0,400.0,869000,439.0,2.3153796195983887
959,100000.0,211.0,0.0021797858644276857,278112000,0.96894814632833,400.0,400.0,869100,446.0,2.3164970874786377
959,100000.0,212.0,0.0018824709113687277,278144000,0.9823249764740467,400.0,400.0,869200,465.0,2.3758888244628906
959,100000.0,213.0,0.0028017875738441944,278176000,0.9517645463347435,400.0,400.0,869300,322.0,2.511766195297241
959,100000.0,217.0,0.0015854410594329238,278208000,0.983492461964488,400.0,400.0,869400,434.0,2.3392302989959717
959,100000.0,222.0,0.0013499633641913533,278240000,0.9845410734415054,400.0,400.0,869500,413.0,2.318615436553955
959,100000.0,225.0,0.0017332264687865973,278272000,0.975624855607748,400.0,400.0,869600,474.0,2.3162379264831543
959,100000.0,225.0,0.0025031378027051687,278304000,0.9735188204795122,400.0,400.0,869700,464.0,2.2686846256256104
959,100000.0,230.0,0.001115048537030816,278336000,0.986627172678709,400.0,400.0,869800,259.0,2.340254306793213
959,100000.0,232.0,0.003726039780303836,278368000,0.9455421417951584,400.0,400.0,869900,462.0,2.3513922691345215
959,100000.0,230.0,0.002377984579652548,278400000,0.9632179215550423,400.0,400.0,870000,433.0,2.2242677211761475
959,100000.0,228.0,0.0017231457168236375,278432000,0.9721918627619743,400.0,400.0,870100,448.0,2.4570491313934326
959,100000.0,223.0,0.0009377431124448776,278464000,0.9849911266937852,400.0,400.0,870200,375.0,2.431046962738037
959,100000.0,222.0,0.003298963187262416,278496000,0.9664858132600784,400.0,400.0,870300,460.0,2.1731858253479004
959,100000.0,224.0,0.0031336701940745115,278528000,0.9488899409770966,400.0,400.0,870400,316.0,2.3284826278686523
959,100000.0,230.0,0.0007462760549969971,278560000,0.9906297950074077,400.0,400.0,870500,416.0,2.414989471435547
959,100000.0,233.0,0.002875661011785269,278592000,0.9709563385695219,400.0,400.0,870600,418.0,2.395165205001831
959,100000.0,233.0,0.0014721214538440108,278624000,0.9859090549871325,400.0,400.0,870700,419.0,2.307360887527466
959,100000.0,232.0,0.0017597468104213476,278656000,0.9797429982572794,400.0,400.0,870800,484.0,2.2847530841827393
959,100000.0,235.0,0.0034495345316827297,278688000,0.9640256874263287,400.0,400.0,870900,433.0,2.184530735015869
959,100000.0,232.0,0.0007197876693680882,278720000,0.9929390158504248,400.0,400.0,871000,289.0,2.401494026184082
959,100000.0,232.0,0.0008311456767842174,278752000,0.9907201072201133,400.0,400.0,871100,306.0,2.4550671577453613
959,100000.0,221.0,0.0006639748462475836,278784000,0.9956855541095138,400.0,400.0,871200,76.0,2.376478910446167
959,100000.0,220.0,0.0007359236478805542,278816000,0.9925659182481468,400.0,400.0,871300,195.0,2.519987106323242
959,100000.0,216.0,0.0010103575186803937,278848000,0.9863587645813823,400.0,400.0,871400,443.0,2.4972116947174072
959,100000.0,214.0,0.000902579806279391,278880000,0.9874218860641122,400.0,400.0,871500,401.0,2.483322858810425
959,100000.0,227.0,0.0011238411534577608,278912000,0.9872243274003267,400.0,400.0,871600,372.0,2.4030628204345703
959,100000.0,228.0,0.0023089854512363672,278944000,0.9782518390566111,400.0,400.0,871700,391.0,2.3855929374694824
959,100000.0,232.0,0.0007112266612239182,278976000,0.9920071195811033,400.0,400.0,871800,386.0,2.3803160190582275
959,100000.0,232.0,0.00189150997903198,279008000,0.9778286088258028,400.0,400.0,871900,415.0,2.4074370861053467
959,100000.0,233.0,0.0007003621431067586,279040000,0.9917409047484398,400.0,400.0,872000,277.0,2.4966976642608643
959,100000.0,233.0,0.0006360464030876756,279072000,0.9918969627469778,400.0,400.0,872100,100.0,2.482832431793213
959,100000.0,233.0,0.0005536848912015557,279104000,0.9908523205667734,400.0,400.0,872200,398.0,2.632437229156494
959,100000.0,229.0,0.001320772571489215,279136000,0.9863244686275721,400.0,400.0,872300,433.0,2.3843555450439453
