total_timesteps,fps,sil_num_episodes,sil_steps,episode_reward,nupdates,policy_entropy,approxkl,episode_raw_reward,policy_loss,serial_timesteps,time_elapsed,value_loss,clipfrac,sil_valid_samples,best_episode_reward,explained_variance
12124160,2102,0.0,0.0,0.0,1480,2.7254071,0.0011503234,0.0,-0.0053182505,189440,6097.33390212059,7.367419e-05,0.005645752,0.0,0.0,-2.0196075439453125
12206080,2113,0.0,0.0,0.0,1490,2.6212878,0.0036608176,0.0,-0.0070050624,190720,6135.526355743408,0.0001573294,0.034820557,0.0,0.0,-0.4136461019515991
12288000,2136,0.0,0.0,0.0,1500,2.6339996,0.0023960653,0.0,-0.006526012,192000,6174.117064237595,6.1897605e-05,0.019500732,0.0,0.0,-2.748734951019287
12369920,2140,0.0,0.0,0.0,1510,2.6637561,0.0016455307,0.0,-0.0016258672,193280,6211.774553775787,0.00055479957,0.009643555,0.0,0.0,-0.03535330295562744
12451840,1883,0.0,0.0,-0.025,1520,2.5800104,0.0041872114,-2.5,-0.00796788,194560,6251.1433136463165,5.2729145e-05,0.04598999,0.0,0.0,-2.8167333602905273
12533760,1871,0.0,0.0,0.0,1530,2.5458746,0.004262302,0.0,-0.0071604517,195840,6294.865198135376,4.670325e-05,0.040771484,0.0,0.0,-3.091744899749756
12615680,1979,0.0,0.0,0.0,1540,2.6100461,0.002226728,0.0,-0.005498861,197120,6338.361809492111,8.040552e-05,0.019439697,0.0,0.0,-1.893669605255127
12697600,2028,0.0,0.0,0.0,1550,2.4338996,0.0035843244,0.0,-0.0059525287,198400,6380.874750852585,5.181307e-05,0.040740967,0.0,0.0,-3.916916847229004
12779520,2029,0.0,0.0,-0.075,1560,2.3866918,0.0035467262,-0.2,-0.0041095563,199680,6422.472702264786,5.9080052e-05,0.03652954,0.0,0.0,-3.722011089324951
12861440,1867,0.0,0.0,0.0,1570,2.4964392,0.0026960317,0.0,-0.0064766733,200960,6465.146540641785,4.1429415e-05,0.024169922,0.0,0.0,-3.9783129692077637
12943360,1912,0.0,0.0,0.0,1580,2.5458035,0.0034168889,0.0,-0.0066943467,202240,6508.761714220047,2.2125068e-05,0.03765869,0.0,0.0,-3.5431418418884277
13025280,1875,0.0,0.0,0.0,1590,2.5615313,0.0023322538,0.0,-0.006080637,203520,6552.2127804756165,2.6040658e-05,0.020111084,0.0,0.0,-3.2347230911254883
13107200,1953,0.0,0.0,-0.025,1600,2.542818,0.0038931267,-2.5,-0.0076523586,204800,6595.305775642395,2.781261e-05,0.040222168,0.0,0.0,-2.7135233879089355
13189120,1974,0.0,0.0,-0.15,1610,2.44698,0.0032385958,-0.55,-0.0032660877,206080,6637.58882856369,0.0008609032,0.039367676,0.0,0.0,-0.09251654148101807
13271040,1910,0.0,0.0,0.0,1620,2.5369763,0.0025850143,0.0,-0.0077488213,207360,6680.365571975708,1.8948733e-05,0.025360107,0.0,0.0,-3.2687525749206543
13352960,1969,0.0,0.0,0.0,1630,2.6086018,0.0036721765,0.0,-0.0069282777,208640,6722.2945420742035,6.973525e-05,0.037139893,0.0,0.0,-0.9470072984695435
13434880,1898,0.0,0.0,-0.125,1640,2.6088903,0.0031672223,-0.325,-0.008152531,209920,6765.0878212451935,3.0779334e-05,0.0340271,0.0,0.0,-2.8074982166290283
13516800,1933,0.0,0.0,0.0,1650,2.5908408,0.0029805014,0.0,-0.0066646473,211200,6808.393216133118,2.5052173e-05,0.027893066,0.0,0.0,-3.824162483215332
13598720,1919,0.0,0.0,0.0,1660,2.5915124,0.003916193,0.0,-0.0071190763,212480,6851.343745708466,2.0030891e-05,0.036346436,0.0,0.0,-1.201909065246582
13680640,1947,0.0,0.0,0.0,1670,2.5779676,0.0028907643,0.0,-0.00621257,213760,6894.35524392128,1.7946677e-05,0.026489258,0.0,0.0,-2.27717924118042
13762560,1877,0.0,0.0,0.0,1680,2.5411568,0.0025644219,0.0,-0.005731166,215040,6937.110375404358,1.6558504e-05,0.024780273,0.0,0.0,-2.6367857456207275
13844480,1905,0.0,0.0,-0.025,1690,2.4832175,0.0024972698,-2.5,-0.006500339,216320,6979.807569742203,1.8694165e-05,0.023345947,0.0,0.0,-2.5604958534240723
13926400,1970,0.0,0.0,0.0,1700,2.4662774,0.0040153656,0.0,-0.0072286297,217600,7021.677303314209,1.9371031e-05,0.049713135,0.0,0.0,-2.808868885040283
14008320,1872,0.0,0.0,0.0,1710,2.551764,0.0029279396,0.0,-0.005704998,218880,7064.019806146622,1.3273255e-05,0.03036499,0.0,0.0,-2.9863216876983643
14090240,1940,0.0,0.0,0.0,1720,2.46122,0.0032421856,0.0,-0.0018409154,220160,7106.00807595253,0.00052549405,0.035614014,0.0,0.0,-0.014068007469177246
14172160,1989,0.0,0.0,0.0,1730,2.3452766,0.0036663068,0.0,-0.007125978,221440,7147.455330610275,1.3581285e-05,0.035858154,0.0,0.0,-2.141742706298828
14254080,1975,0.0,0.0,-0.325,1740,2.523789,0.0038002906,-1.25,-0.0069735367,222720,7188.983798027039,7.5796044e-05,0.039733887,0.0,0.0,-2.414787769317627
14336000,1989,0.0,0.0,0.0,1750,2.5715814,0.0037698532,0.0,-0.0073624067,224000,7231.362948179245,1.4698756e-05,0.037231445,0.0,0.0,-3.444650173187256
14417920,1925,0.0,0.0,0.0,1760,2.62328,0.0031516298,0.0,-0.007904558,225280,7273.634424686432,1.04551e-05,0.029266357,0.0,0.0,-1.7185006141662598
14499840,1935,0.0,0.0,0.0,1770,2.602494,0.003450172,0.0,-0.007074888,226560,7315.880925416946,1.1117277e-05,0.036956787,0.0,0.0,-4.587203502655029
14581760,1906,0.0,0.0,0.0,1780,2.6025395,0.002673668,0.0,-0.006285406,227840,7358.365585327148,6.2398076e-06,0.026824951,0.0,0.0,-3.3961868286132812
14663680,1972,0.0,0.0,0.0,1790,2.4149437,0.0028437362,0.0,-0.007020351,229120,7399.973192691803,7.466226e-06,0.022003174,0.0,0.0,-3.754365921020508
14745600,1887,0.0,0.0,0.0,1800,2.5127041,0.004056231,0.0,-0.0066261245,230400,7442.567635297775,4.2607044e-06,0.043640137,0.0,0.0,-2.39424991607666
14827520,1878,0.0,0.0,-0.425,1810,2.5684133,0.0018768071,-1.375,-0.005721557,231680,7485.313496589661,0.0004264291,0.017486572,0.0,0.0,-0.16023719310760498
14909440,1909,0.0,0.0,0.0,1820,2.6227102,0.0048351726,0.0,-0.007244981,232960,7528.062953710556,1.2274681e-05,0.05267334,0.0,0.0,-2.0318102836608887
14991360,1935,0.0,0.0,-0.025,1830,2.4997208,0.0035039103,-2.5,-0.0066899015,234240,7571.0798008441925,1.2962388e-05,0.028747559,0.0,0.0,-1.7586448192596436
15073280,1884,0.0,0.0,0.0,1840,2.6084206,0.0025361625,0.0,-0.0073209945,235520,7614.133886814117,1.1313448e-05,0.020324707,0.0,0.0,-3.051624298095703
15155200,1861,0.0,0.0,0.0,1850,2.685986,0.0032708389,0.0,-0.006487511,236800,7657.631235122681,1.2237897e-05,0.025238037,0.0,0.0,-0.4488191604614258
15237120,1975,0.0,0.0,0.0,1860,2.7688954,0.0049033244,0.0,-0.0018936411,238080,7700.584892749786,1.6971525,0.070251465,0.0,0.0,0.020396709442138672
15319040,1995,0.0,0.0,-0.775,1870,2.7172148,0.0054461556,-19.5,-0.0035223304,239360,7741.590006351471,0.17401358,0.079071045,0.0,0.0,0.33303821086883545
15400960,1939,0.0,0.0,-0.35,1880,2.6589262,0.004641502,-13.35,-0.0066187866,240640,7784.1524567604065,0.00045455564,0.051940918,0.0,0.0,0.4779593348503113
15482880,1891,0.0,0.0,0.0,1890,2.6364446,0.0037061449,0.0,-0.0059663868,241920,7827.667398452759,0.00021606794,0.03842163,0.0,0.0,-0.14705204963684082
15564800,1888,0.0,0.0,0.0,1900,2.536519,0.0050916965,0.0,-0.008717105,243200,7870.778084039688,0.00018252234,0.068573,0.0,0.0,-0.3305262327194214
15646720,1926,0.0,0.0,0.0,1910,2.6366808,0.003671907,0.0,-0.007044975,244480,7913.449365377426,0.00012351057,0.045928955,0.0,0.0,0.3918745517730713
15728640,1913,0.0,0.0,0.0,1920,2.5246131,0.0027790994,0.0,-0.007397634,245760,7956.471029996872,0.00014076909,0.027496338,0.0,0.0,-0.9548273086547852
15810560,1889,0.0,0.0,0.0,1930,2.6025128,0.0030674005,0.0,-0.006271188,247040,7999.382028579712,0.000104430466,0.029541016,0.0,0.0,-2.226590633392334
15892480,1949,0.0,0.0,0.0,1940,2.6028557,0.0013161234,0.0,-0.0018770878,248320,8041.669659137726,0.032628827,0.016204834,0.0,0.0,0.03746539354324341
15974400,1927,0.0,0.0,0.0,1950,2.5913775,0.0028149125,0.0,-0.0070791245,249600,8084.159198760986,0.000118806,0.025817871,0.0,0.0,0.3153207302093506
16056320,1865,0.0,0.0,-4.2,1960,2.5315948,0.0019913213,-25.3,-0.00704935,250880,8127.191874265671,0.00012369266,0.015167236,0.0,0.0,0.129630446434021
16138240,1987,0.0,0.0,0.0,1970,2.4903,0.0037358447,0.0,-0.0077305785,252160,8169.312636613846,0.00011994433,0.033935547,0.0,0.0,-0.31366395950317383
16220160,1866,0.0,0.0,-0.825,1980,2.5240908,0.007851151,-7.95,-0.0059949458,253440,8211.41192650795,0.02324078,0.06512451,0.0,0.0,0.0547143816947937
16302080,1954,0.0,0.0,-0.075,1990,2.6148102,0.0022460015,-0.275,-0.00601386,254720,8253.597842693329,0.00022015056,0.017822266,0.0,0.0,0.8585552424192429
16384000,1913,0.0,0.0,0.0,2000,2.613979,0.0031343827,0.0,-0.0057217376,256000,8296.353993654251,0.00014683852,0.02468872,0.0,0.0,0.27650701999664307
16465920,1913,0.0,0.0,-0.825,2010,2.6670656,0.0015573946,-8.075,-0.0046664583,257280,8338.778300523758,0.00019538388,0.009338379,0.0,0.0,0.5034725666046143
16547840,1935,0.0,0.0,0.0,2020,2.6196673,0.0018744506,0.0,-0.004736652,258560,8381.397295951843,0.016211234,0.014801025,0.0,0.0,0.11773413419723511
16629760,1930,0.0,0.0,0.0,2030,2.6875432,0.0016155355,0.0,-0.007391976,259840,8424.562418222427,0.00025856786,0.0119018555,0.0,0.0,-1.5970149040222168
16711680,2009,0.0,0.0,0.0,2040,2.67056,0.0015993167,0.0,-0.006261456,261120,8467.533493757248,0.00027479598,0.011077881,0.0,0.0,-1.6461491584777832
16793600,1962,0.0,0.0,0.0,2050,2.539243,0.0031171013,0.0,-0.0076002833,262400,8510.065954208374,0.00019122865,0.027923584,0.0,0.0,-2.0026373863220215
16875520,1863,0.0,0.0,0.0,2060,2.5228286,0.0038193392,0.0,-0.0075643323,263680,8553.212535858154,0.00028434614,0.040649414,0.0,0.0,-2.7288973331451416
16957440,1958,0.0,0.0,-0.025,2070,2.5885699,0.003236312,-2.5,-0.006944871,264960,8595.545765161514,0.00013739584,0.032806396,0.0,0.0,-1.84537672996521
17039360,1919,0.0,0.0,0.0,2080,2.5620587,0.0037975684,0.0,-0.009922557,266240,8638.004293203354,0.00014626117,0.040008545,0.0,0.0,-0.5721404552459717
17121280,1955,0.0,0.0,0.0,2090,2.5665753,0.0029866642,0.0,-0.0075295465,267520,8679.999545574188,0.00013791404,0.028808594,0.0,0.0,-1.6987805366516113
17203200,1918,0.0,0.0,0.0,2100,2.575339,0.0035317987,0.0,-0.006693269,268800,8722.074352264404,0.00018404894,0.031951904,0.0,0.0,-3.948850631713867
17285120,1919,0.0,0.0,0.0,2110,2.5789604,0.0029603362,0.0,-0.0068604867,270080,8764.427633523941,0.00012244804,0.023803711,0.0,0.0,-2.80855393409729
17367040,1939,0.0,0.0,0.0,2120,2.6173458,0.0031382577,0.0,-0.007389359,271360,8806.470878601074,8.44776e-05,0.029785156,0.0,0.0,-1.771491527557373
17448960,1970,0.0,0.0,-1.625,2130,2.4870713,0.0030174474,-13.1,-0.0041829734,272640,8848.843793153763,0.029098794,0.022888184,0.0,0.0,0.27805233001708984
17530880,1926,0.0,0.0,0.0,2140,2.4911854,0.0025391923,0.0,-0.007712148,273920,8890.750744819641,0.00016938389,0.023223877,0.0,0.0,-1.1709246635437012
17612800,2133,0.0,0.0,0.0,2150,2.5084736,0.0030394911,0.0,-0.007552322,275200,8929.417028665543,0.00015478708,0.029327393,0.0,0.0,-1.5561723709106445
17694720,2194,0.0,0.0,0.0,2160,2.5390959,0.0019102277,0.0,-0.006517186,276480,8966.925405979156,0.00013391313,0.016571045,0.0,0.0,-1.2037477493286133
17776640,2190,0.0,0.0,0.0,2170,2.5843668,0.003500162,0.0,-0.006493535,277760,9004.932400226593,0.043270335,0.030090332,0.0,0.0,0.2694246768951416
17858560,2173,0.0,0.0,0.0,2180,2.7016647,0.0022579553,0.0,-0.0070888,279040,9042.303674936295,0.00064564677,0.021484375,0.0,0.0,0.3574292063713074
17940480,2209,0.0,0.0,0.0,2190,2.6581116,0.0019673607,0.0,-0.0062184287,280320,9079.6839761734,0.00023531697,0.015289307,0.0,0.0,-1.3830084800720215
18022400,2302,0.0,0.0,0.0,2200,2.6527336,0.0033929069,0.0,-0.0063956557,281600,9116.59815454483,0.00010415047,0.027557373,0.0,0.0,-2.5072593688964844
18104320,2213,0.0,0.0,0.0,2210,2.533191,0.002864339,0.0,-0.0070605045,282880,9154.115264892578,0.00013321264,0.024627686,0.0,0.0,-1.7274150848388672
18186240,2192,0.0,0.0,0.0,2220,2.5292528,0.004463993,0.0,-0.007323934,284160,9191.758683919907,0.0001376209,0.049987793,0.0,0.0,-3.4473252296447754
18268160,2127,0.0,0.0,0.0,2230,2.5223746,0.003141611,0.0,-0.007669504,285440,9229.946261167526,0.000104272076,0.026824951,0.0,0.0,-3.6251235008239746
18350080,2243,0.0,0.0,0.0,2240,2.4975977,0.0026558067,0.0,-0.006886494,286720,9267.742064476013,0.000106950545,0.020568848,0.0,0.0,-5.291454792022705
18432000,2169,0.0,0.0,0.0,2250,2.4535944,0.003782811,0.0,-0.0064173234,288000,9305.8484146595,0.00011384186,0.03024292,0.0,0.0,-3.5966930389404297
18513920,2227,0.0,0.0,0.0,2260,2.5323813,0.0030298687,0.0,-0.0057187234,289280,9343.544977903366,9.777964e-05,0.022094727,0.0,0.0,-2.210081100463867
18595840,2178,0.0,0.0,0.0,2270,2.5690727,0.0042043566,0.0,-0.006624328,290560,9381.385974884033,7.120196e-05,0.044036865,0.0,0.0,-2.8230936527252197
18677760,2199,0.0,0.0,0.0,2280,2.5075474,0.0041347584,0.0,-0.007889224,291840,9418.133408784866,0.00010850891,0.038970947,0.0,0.0,-2.5304648876190186
18759680,2246,0.0,0.0,0.0,2290,2.591041,0.0031701985,0.0,-0.006971273,293120,9456.215184926987,7.4837655e-05,0.025299072,0.0,0.0,-2.2075107097625732
18841600,2215,0.0,0.0,0.0,2300,2.6348567,0.0042072576,0.0,-0.006949054,294400,9493.235182285309,4.3594235e-05,0.037963867,0.0,0.0,-2.2407350540161133
18923520,2305,0.0,0.0,0.0,2310,2.6713803,0.0024707569,0.0,-0.0054329894,295680,9529.50929069519,3.928727e-05,0.022094727,0.0,0.0,-3.04300594329834
19005440,2197,0.0,0.0,0.0,2320,2.684062,0.0024300627,0.0,-0.0052847015,296960,9566.106765270233,4.152244e-05,0.022064209,0.0,0.0,-2.136882781982422
19087360,2238,0.0,0.0,0.0,2330,2.5617194,0.0030077226,0.0,-0.007997903,298240,9603.86623263359,5.754612e-05,0.031188965,0.0,0.0,-2.2750141620635986
19169280,2235,0.0,0.0,0.0,2340,2.5193603,0.0017897956,0.0,-0.0068070428,299520,9640.84710097313,5.4564942e-05,0.018005371,0.0,0.0,-4.13693904876709
19251200,2232,0.0,0.0,0.0,2350,2.6546025,0.002802411,0.0,-0.008557086,300800,9678.534626960754,4.3936245e-05,0.026367188,0.0,0.0,-5.271869659423828
19333120,2316,0.0,0.0,0.0,2360,2.6421819,0.0020653636,0.0,-0.0064960113,302080,9715.550833940506,4.2067455e-05,0.019989014,0.0,0.0,-2.766392946243286
19415040,2339,0.0,0.0,-0.325,2370,2.6845489,0.002723034,-1.05,-0.006243754,303360,9752.378751277924,0.070841156,0.030883789,0.0,0.0,0.21696650981903076
19496960,2238,0.0,0.0,0.0,2380,2.770101,0.0013894631,0.0,-0.006376702,304640,9789.115004777908,0.00020196004,0.011169434,0.0,0.0,-1.6893658638000488
19578880,2159,0.0,0.0,0.0,2390,2.723737,0.001094762,0.0,-0.005575945,305920,9826.617752313614,8.152391e-05,0.00793457,0.0,0.0,-4.887629985809326
19660800,2241,0.0,0.0,0.0,2400,2.699019,0.0029850644,0.0,-0.006769346,307200,9863.605700016022,8.0470505e-05,0.025817871,0.0,0.0,-2.4453978538513184
19742720,1999,0.0,0.0,0.0,2410,2.5973163,0.0036539633,0.0,-0.0073428396,308480,9901.162269115448,0.00012157317,0.03515625,0.0,0.0,-1.8695197105407715
19824640,2226,0.0,0.0,0.0,2420,2.6990492,0.0015547855,0.0,-0.006728287,309760,9938.20988702774,5.0412855e-05,0.010131836,0.0,0.0,-3.0573792457580566
19906560,2231,0.0,0.0,-0.05,2430,2.7207775,0.0025209147,-5.0,-0.008090372,311040,9975.245002269745,3.0363e-05,0.021911621,0.0,0.0,-1.5723652839660645
19988480,2220,0.0,0.0,0.0,2440,2.7310781,0.0017989937,0.0,-0.007308585,312320,10012.924040555954,3.3906115e-05,0.011474609,0.0,0.0,-3.6081724166870117
20070400,2219,0.0,0.0,0.0,2450,2.6950614,0.0034426232,0.0,-0.0077685607,313600,10049.9519302845,2.3123777e-05,0.031341553,0.0,0.0,-4.2613935470581055
20152320,2359,0.0,0.0,0.0,2460,2.6209662,0.0036093998,0.0,-0.0026831515,314880,10086.090594053268,0.0005166658,0.06668091,0.0,0.0,0.01447141170501709
20234240,2249,0.0,0.0,0.0,2470,2.696068,0.0019300963,0.0,-0.008687699,316160,10122.567581892014,3.4832992e-05,0.015106201,0.0,0.0,-6.091271877288818
20316160,2384,0.0,0.0,0.0,2480,2.6453574,0.0027421478,0.0,-0.009585502,317440,10158.815954685211,4.85011e-05,0.020874023,0.0,0.0,-1.209392786026001
20398080,2263,0.0,0.0,0.0,2490,2.5960398,0.0027747625,0.0,-0.007777873,318720,10195.15371131897,3.0100953e-05,0.0211792,0.0,0.0,-5.155668258666992
20480000,2293,0.0,0.0,0.0,2500,2.6016283,0.0027588457,0.0,-0.00821548,320000,10231.55054306984,3.8596238e-05,0.024291992,0.0,0.0,-2.6775460243225098
20561920,2163,0.0,0.0,0.0,2510,2.507882,0.002958931,0.0,-0.0054383976,321280,10268.199538946152,0.00013418413,0.026977539,0.0,0.0,-2.2121734619140625
20643840,2247,0.0,0.0,0.0,2520,2.5397623,0.0032468971,0.0,-0.0068185222,322560,10304.792098522186,4.380411e-05,0.02935791,0.0,0.0,-4.406365871429443
20725760,2294,0.0,0.0,-0.075,2530,2.407903,0.00342087,-7.5,-0.008347405,323840,10341.48386001587,4.3843425e-05,0.030548096,0.0,0.0,-1.8623247146606445
20807680,2021,0.0,0.0,0.0,2540,2.3120914,0.0025616046,0.0,-0.007129867,325120,10377.572013616562,4.03e-05,0.029754639,0.0,0.0,-5.159405708312988
20889600,2275,0.0,0.0,0.0,2550,2.4622812,0.0031403117,0.0,-0.00839915,326400,10413.743941783905,2.343837e-05,0.02960205,0.0,0.0,-4.8651580810546875
20971520,2335,0.0,0.0,-0.025,2560,2.4321535,0.0028347515,-2.5,-0.0067996965,327680,10449.963010549545,3.098917e-05,0.027282715,0.0,0.0,-0.8365556001663208
21053440,2309,0.0,0.0,-0.025,2570,2.259052,0.003098795,-2.5,-0.007584001,328960,10485.777440786362,2.7335891e-05,0.0362854,0.0,0.0,-7.38099479675293
21135360,2220,0.0,0.0,0.0,2580,2.1952841,0.0031444123,0.0,-0.007755775,330240,10520.87977027893,2.5318526e-05,0.040039062,0.0,0.0,-3.1979684829711914
21217280,2336,0.0,0.0,0.0,2590,2.271963,0.0029335166,0.0,-0.0076836273,331520,10556.513920545578,2.1011638e-05,0.032562256,0.0,0.0,-6.744012832641602
21299200,2178,0.0,0.0,0.0,2600,2.5087824,0.0036558069,0.0,-0.008983718,332800,10592.767166376114,1.3090134e-05,0.0289917,0.0,0.0,-2.045583486557007
21381120,2204,0.0,0.0,0.0,2610,2.4513423,0.0033183503,0.0,-0.0073944298,334080,10629.378587007523,2.0572808e-05,0.02557373,0.0,0.0,-1.6060919761657715
21463040,2303,0.0,0.0,0.0,2620,2.4515433,0.0027115375,0.0,-0.008149031,335360,10665.521065235138,2.0423751e-05,0.024047852,0.0,0.0,-4.375607490539551
21544960,2228,0.0,0.0,0.0,2630,2.4769769,0.003260896,0.0,-0.010383133,336640,10702.232200860977,1.23567415e-05,0.028411865,0.0,0.0,-6.021734714508057
21626880,1812,0.0,0.0,-2.325,2640,2.49404,0.0042882673,-24.95,-0.00873778,337920,10740.597089767456,6.3150605e-06,0.03591919,0.0,0.0,-6.312118053436279
21708800,2307,0.0,0.0,-3.075,2650,2.4261472,0.0027656509,-16.85,-0.006365045,339200,10779.870371103287,1.0986681e-05,0.025878906,0.0,0.0,-13.840439796447754
21790720,2246,0.0,0.0,0.0,2660,2.4194386,0.003018487,0.0,-0.008488757,340480,10816.046951293945,1.005953e-05,0.030822754,0.0,0.0,-8.602350234985352
21872640,2262,0.0,0.0,0.0,2670,2.592148,0.004039861,0.0,-0.0030183238,341760,10852.225187540054,0.00052602356,0.065338135,0.0,0.0,-0.005571246147155762
21954560,2270,0.0,0.0,0.0,2680,2.5947194,0.0024986016,0.0,-0.0084345285,343040,10888.314383983612,3.5646967e-06,0.018554688,0.0,0.0,-5.386602878570557
22036480,2302,0.0,0.0,0.0,2690,2.3443227,0.0030342503,0.0,-0.0028230553,344320,10924.792974948883,0.00053713494,0.037200928,0.0,0.0,0.13495159149169922
22118400,2245,0.0,0.0,-0.025,2700,2.2275593,0.003911914,-2.5,-0.007041636,345600,10961.032105445862,6.9894145e-06,0.034423828,0.0,0.0,-0.7995721101760864
22200320,2263,0.0,0.0,0.0,2710,2.3621178,0.0042027556,0.0,-0.00575997,346880,10997.864688634872,2.6707771e-06,0.03186035,0.0,0.0,-5.03083610534668
22282240,2275,0.0,0.0,0.0,2720,2.3724623,0.0039191586,0.0,-0.007520867,348160,11034.384176492691,2.4490498e-06,0.043304443,0.0,0.0,-0.422479510307312
22364160,2278,0.0,0.0,0.0,2730,2.2675607,0.004916941,0.0,-0.007635047,349440,11070.651646614075,2.7040894e-06,0.059051514,0.0,0.0,-9.409222602844238
22446080,2339,0.0,0.0,0.0,2740,2.2426012,0.0039226096,0.0,-0.007494954,350720,11106.689716100693,1.8960943e-06,0.04360962,0.0,0.0,-4.390693664550781
22528000,2196,0.0,0.0,0.0,2750,2.220257,0.0035441804,0.0,-0.0067851096,352000,11143.176261663437,1.6185546e-06,0.039367676,0.0,0.0,-4.138945579528809
22609920,2281,0.0,0.0,0.0,2760,2.394704,0.0029896786,0.0,-0.0075691845,353280,11179.538694381714,1.1714359e-06,0.026184082,0.0,0.0,-4.591845512390137
22691840,2305,0.0,0.0,0.0,2770,2.274905,0.0032703702,0.0,-0.0075039105,354560,11215.77694439888,1.6061831e-06,0.02935791,0.0,0.0,-9.088391304016113
22773760,2197,0.0,0.0,0.0,2780,2.3498635,0.0035247663,0.0,-0.00845512,355840,11252.26993560791,7.041902e-07,0.040374756,0.0,0.0,-2.5483386516571045
22855680,2307,0.0,0.0,0.0,2790,2.2394729,0.004034699,0.0,-0.007911608,357120,11288.518714666367,9.815915e-07,0.041046143,0.0,0.0,-3.860948085784912
22937600,2240,0.0,0.0,0.0,2800,2.3105145,0.0016315541,0.0,-0.00090186833,358400,11324.247077465057,0.0009982404,0.011871338,0.0,0.0,0.08036285638809204
23019520,2309,0.0,0.0,-0.1,2810,2.2358906,0.0030365011,-10.0,-0.0059870314,359680,11360.468489646912,1.4236559e-05,0.03265381,0.0,0.0,-1.6787347793579102
23101440,2151,0.0,0.0,-0.1,2820,2.4726076,0.0031791872,-10.0,-0.0089553045,360960,11397.93195605278,1.0193975e-05,0.033233643,0.0,0.0,0.4372851848602295
23183360,2236,0.0,0.0,0.0,2830,2.3847902,0.0019506589,0.0,-0.0077134157,362240,11434.923659563065,5.477836e-06,0.01586914,0.0,0.0,-2.0270795822143555
23265280,2286,0.0,0.0,0.0,2840,2.1984262,0.0026737053,0.0,-0.0063905455,363520,11471.575038909912,3.6701788e-06,0.021118164,0.0,0.0,-5.595077991485596
23347200,2182,0.0,0.0,0.0,2850,2.4567182,0.0031131015,0.0,-0.008166469,364800,11508.383028268814,2.4072524e-06,0.024353027,0.0,0.0,-6.484494686126709
23429120,2310,0.0,0.0,0.0,2860,2.4706273,0.0038096926,0.0,-0.0073728347,366080,11545.466478586197,2.6479506e-06,0.036315918,0.0,0.0,-1.691237211227417
23511040,2198,0.0,0.0,0.0,2870,2.449507,0.0049531325,0.0,-0.009912996,367360,11582.228543758392,1.668898e-06,0.04434204,0.0,0.0,-3.501166820526123
23592960,2239,0.0,0.0,0.0,2880,2.2297163,0.0034166537,0.0,-0.0076529174,368640,11619.296260356903,1.6566718e-06,0.030303955,0.0,0.0,-3.924264430999756
23674880,2233,0.0,0.0,0.0,2890,2.3043003,0.0049860934,0.0,-0.009657103,369920,11655.775972604752,1.5199789e-06,0.05606079,0.0,0.0,-2.792008638381958
23756800,2196,0.0,0.0,0.0,2900,2.5605025,0.0025048447,0.0,-0.007474084,371200,11693.52767086029,6.1100916e-05,0.019866943,0.0,0.0,0.15147238969802856
23838720,2144,0.0,0.0,-0.15,2910,2.5843387,0.0020057233,-0.5,-0.0047333376,372480,11730.764348983765,0.006903876,0.016296387,0.0,0.0,0.28486526012420654
23920640,2232,0.0,0.0,-0.025,2920,2.482177,0.00513064,-2.5,-0.012021856,373760,11767.903292894363,4.0431136e-05,0.06100464,0.0,0.0,-1.5714831352233887
24002560,2322,0.0,0.0,-0.025,2930,2.6484666,0.0029798814,-2.5,-0.002194539,375040,11804.379828929901,0.26285717,0.046173096,0.0,0.0,0.03163754940032959
24084480,2239,0.0,0.0,-0.025,2940,2.5809813,0.0023199408,-2.5,-0.0074721575,376320,11841.527715921402,7.808077e-05,0.02178955,0.0,0.0,-0.4306412935256958
24166400,2216,0.0,0.0,0.0,2950,2.584927,0.0029235897,0.0,-0.007397235,377600,11879.403042793274,4.8605336e-05,0.030975342,0.0,0.0,-1.6567354202270508
24248320,2162,0.0,0.0,0.0,2960,2.6127543,0.0028720745,0.0,-0.007900301,378880,11917.497737646103,2.626972e-05,0.024139404,0.0,0.0,-1.7628710269927979
24330240,2214,0.0,0.0,0.0,2970,2.6792302,0.0016729143,0.0,-0.0068131126,380160,11955.09221458435,1.4447955e-05,0.012268066,0.0,0.0,-2.2377572059631348
24412160,2200,0.0,0.0,0.0,2980,2.665825,0.003473621,0.0,-0.008857656,381440,11992.503903865814,1.6238515e-05,0.03338623,0.0,0.0,-4.696932792663574
24494080,2187,0.0,0.0,0.0,2990,2.611768,0.0030652883,0.0,-0.007601739,382720,12030.353358745575,1.176197e-05,0.021850586,0.0,0.0,-4.1518168449401855
