policy_entropy,serial_timesteps,episode_reward,best_episode_reward,sil_num_episodes,sil_valid_samples,fps,approxkl,value_loss,explained_variance,episode_raw_reward,clipfrac,time_elapsed,sil_steps,policy_loss,total_timesteps,nupdates
2.7818563,8637440,4.0,2500.0,11.0,26.0,2110,0.0016159461,5.5548433e-05,0.9973566748667508,2500.0,0.0012512207,261131.48443484306,50000.0,-0.00085155823,552796160,67480
2.7452605,8638720,4.0,2500.0,9.0,7.0,1877,0.0003140975,9.379745e-05,0.9960910133086145,2500.0,0.0011901855,261170.16388988495,50000.0,-0.0011017427,552878080,67490
2.687952,8640000,4.0,2500.0,11.0,18.0,2234,0.0026446395,0.00013545474,0.9946361226029694,2500.0,0.0031433105,261208.8493540287,50000.0,-0.002419331,552960000,67500
2.6066742,8641280,4.0,2500.0,19.0,20.0,2232,0.0044834474,0.00019877806,0.9964841722976416,2500.0,0.004119873,261247.21009373665,50000.0,-0.001210931,553041920,67510
2.7287505,8642560,4.0,2500.0,12.0,13.0,2314,0.015134969,0.00020416157,0.9940537512302399,2500.0,0.0016479492,261285.3424153328,50000.0,-0.0017333447,553123840,67520
2.57864,8643840,4.0,2500.0,11.0,14.0,1992,0.004319702,0.00027210067,0.9957458442077041,2500.0,0.0036010742,261324.6934583187,50000.0,-0.0016121123,553205760,67530
2.783126,8645120,4.0,2500.0,11.0,13.0,2186,0.013137406,0.0005709393,0.9673929810523987,2500.0,0.002380371,261362.32973527908,50000.0,-0.0008259239,553287680,67540
2.6840322,8646400,4.0,2500.0,11.0,7.0,2138,0.001648187,0.00013738705,0.9969559200108051,2500.0,0.0032043457,261401.79405999184,50000.0,-0.0024335973,553369600,67550
2.7945175,8647680,4.0,2500.0,12.0,17.0,1898,0.00018908233,7.017489e-05,0.9965070625767112,2500.0,0.00091552734,261440.2460525036,50000.0,-0.0006821831,553451520,67560
2.6888921,8648960,4.0,2500.0,15.0,39.0,2027,0.15466762,0.00020091342,0.995012553408742,2500.0,0.0054016113,261477.47387576103,50000.0,-0.0056660506,553533440,67570
2.791667,8650240,4.0,2500.0,12.0,23.0,2298,0.0008199823,6.992179e-05,0.9964110194705427,2500.0,0.0015869141,261515.97609996796,50000.0,-0.0016700862,553615360,67580
2.8430877,8651520,4.0,2500.0,10.0,14.0,2066,0.00042334147,1.43584775e-05,0.9988045393256471,2500.0,0.0006713867,261554.6746995449,50000.0,-0.001209964,553697280,67590
2.6702561,8652800,4.0,2500.0,8.0,17.0,2179,0.0024109501,0.00010380316,0.9975327176507562,2500.0,0.0025634766,261594.4636900425,50000.0,-0.0012210862,553779200,67600
2.5954962,8654080,4.0,2500.0,8.0,6.0,1793,0.00908511,0.0003594398,0.9933844855986536,2500.0,0.0071105957,261633.41409492493,50000.0,-0.0046309507,553861120,67610
2.7678037,8655360,4.0,2500.0,11.0,19.0,2188,0.00036100944,8.9655114e-05,0.9948895117267966,2500.0,0.00079345703,261671.82179903984,50000.0,-0.00031773926,553943040,67620
2.7931132,8656640,4.0,2500.0,16.0,22.0,2232,0.017738763,0.00012244168,0.9942989754490554,2500.0,0.0019836426,261709.23613858223,50000.0,-0.0031882487,554024960,67630
2.7693696,8657920,3.925,2500.0,9.0,24.0,2137,0.0027256268,0.00012497763,0.9957362147979438,2440.0,0.001159668,261749.11204624176,50000.0,-0.0021381245,554106880,67640
2.8311234,8659200,3.925,2500.0,17.0,17.0,2294,0.0013527808,4.7437657e-05,0.9969866175670177,2440.0,0.0005187988,261786.5303964615,50000.0,-0.0011662873,554188800,67650
2.679363,8660480,4.0,2500.0,14.0,23.0,2336,0.0073451404,0.0003828572,0.9890600331127644,2500.0,0.009674072,261824.77686190605,50000.0,-0.007597781,554270720,67660
2.7376585,8661760,3.9,2500.0,15.0,25.0,2205,0.0014091344,7.454644e-05,0.9975496486295015,2437.5,0.001159668,261862.87507605553,50000.0,-0.0010694914,554352640,67670
2.6075714,8663040,4.0,2500.0,7.0,11.0,2015,0.0011517971,0.00015804304,0.9975780500099063,2500.0,0.002380371,261902.51448106766,50000.0,-0.0016679956,554434560,67680
2.7049904,8664320,4.0,2500.0,14.0,15.0,2205,0.0037238295,0.000115201634,0.9972429352346808,2500.0,0.0016174316,261940.41196370125,50000.0,-0.0011594945,554516480,67690
2.7604482,8665600,4.0,2500.0,15.0,17.0,2276,0.00041029954,6.8494104e-05,0.9974075474310666,2500.0,0.0010070801,261977.95583486557,50000.0,-0.0010209939,554598400,67700
2.8078437,8666880,4.0,2500.0,10.0,12.0,2262,0.009430996,5.3809003e-05,0.9947831849567592,2500.0,0.0015563965,262016.78673648834,50000.0,-0.0011012288,554680320,67710
2.5445209,8668160,4.0,2500.0,10.0,13.0,2082,0.0025487102,0.00029762747,0.9956682207994163,2500.0,0.005554199,262056.14522242546,50000.0,-0.00468332,554762240,67720
2.7862365,8669440,4.0,2500.0,12.0,24.0,2224,0.00083165173,4.48121e-05,0.9981040525017306,2500.0,0.0009460449,262094.02493166924,50000.0,-0.0010230038,554844160,67730
2.7305064,8670720,4.0,2500.0,17.0,27.0,2169,0.0004986999,0.00013663873,0.9944481421262026,2500.0,0.0007324219,262131.76257562637,50000.0,-0.00033140974,554926080,67740
2.6148427,8672000,4.0,2500.0,11.0,25.0,2127,0.0100344485,0.00016576728,0.9969067559577525,2500.0,0.0022888184,262169.87208366394,50000.0,-0.0017237227,555008000,67750
2.836629,8673280,4.0,2500.0,10.0,17.0,2283,0.0009065558,5.2108197e-05,0.9929038104601204,2500.0,0.00061035156,262207.57083916664,50000.0,-0.00073649205,555089920,67760
2.7162795,8674560,4.0,2500.0,11.0,30.0,2138,0.0025113423,0.00010509503,0.996378181502223,2500.0,0.0016479492,262246.2363886833,50000.0,-0.0019280331,555171840,67770
2.5765188,8675840,3.95,2500.0,13.0,20.0,2145,0.0060288007,0.00015604141,0.9967320999130607,2400.0,0.002960205,262285.7075021267,50000.0,-0.0018018943,555253760,67780
2.6592138,8677120,3.95,2500.0,9.0,21.0,2014,0.0015729852,0.00016621249,0.9964708762709051,2400.0,0.0018615723,262323.6656150818,50000.0,-0.0016564534,555335680,67790
2.6563723,8678400,4.0,2500.0,10.0,9.0,2267,0.0005443321,9.427863e-05,0.9974468734581023,2500.0,0.0011291504,262363.11275935173,50000.0,-0.0004596535,555417600,67800
2.4621117,8679680,4.0,2500.0,9.0,24.0,2197,0.02050897,0.00022616275,0.9970837750006467,2500.0,0.0036621094,262402.32060074806,50000.0,-0.0019616517,555499520,67810
2.6591833,8680960,4.0,2500.0,12.0,25.0,2009,0.0029828525,8.181404e-05,0.998223636765033,2500.0,0.0012817383,262440.7218351364,50000.0,-0.0016192289,555581440,67820
2.7214148,8682240,4.0,2500.0,16.0,28.0,2117,8.1607046e-05,0.00010332023,0.9969331284519285,2500.0,0.00079345703,262478.81945180893,50000.0,-0.00045168406,555663360,67830
2.6648562,8683520,4.0,2500.0,15.0,19.0,2060,0.01923832,0.00058203563,0.9876358201727271,2500.0,0.001953125,262517.2385427952,50000.0,-0.0020066497,555745280,67840
2.7670658,8684800,4.0,2500.0,15.0,19.0,2033,0.00048224418,4.7373363e-05,0.9975264852400869,2500.0,0.0012817383,262555.65817451477,50000.0,-0.0008092687,555827200,67850
2.8148496,8686080,4.0,2500.0,9.0,10.0,2194,0.00010998467,3.873743e-05,0.9977448144927621,2500.0,0.00045776367,262593.657892704,50000.0,-0.0011820728,555909120,67860
2.755498,8687360,4.0,2500.0,10.0,15.0,2224,0.00053393084,5.2899675e-05,0.9983587033348158,2500.0,0.00076293945,262632.6759171486,50000.0,-0.0011230754,555991040,67870
2.578732,8688640,4.0,2500.0,13.0,17.0,2085,0.015665209,0.00014534278,0.9978728943970054,2500.0,0.0017700195,262670.51704216003,50000.0,-0.0012958547,556072960,67880
2.7384417,8689920,4.0,2500.0,9.0,10.0,2018,0.0043357555,6.89996e-05,0.9978526243939996,2500.0,0.0006713867,262709.15741443634,50000.0,-0.00077026326,556154880,67890
2.5572612,8691200,4.0,2500.0,10.0,19.0,1806,0.015248677,0.000679984,0.9837228897958994,2500.0,0.011505127,262747.7700405121,50000.0,-0.0062113004,556236800,67900
2.8466516,8692480,4.0,2500.0,12.0,18.0,2198,0.004130901,0.00014139115,0.9819131568074226,2500.0,0.005279541,262785.37664842606,50000.0,-0.0020629875,556318720,67910
2.7545826,8693760,4.0,2500.0,13.0,13.0,2058,0.0030033926,9.354483e-05,0.997086004819721,2500.0,0.001159668,262825.12169599533,50000.0,-0.00038598012,556400640,67920
2.815335,8695040,4.0,2500.0,8.0,13.0,2124,0.0008077783,3.2584372e-05,0.9981991533422843,2500.0,0.00076293945,262863.7572209835,50000.0,-0.00077380176,556482560,67930
2.7412734,8696320,4.0,2500.0,12.0,17.0,2113,0.0037170395,0.000110715846,0.9964204600546509,2500.0,0.0014343262,262902.3241159916,50000.0,-0.0020287363,556564480,67940
2.7978952,8697600,4.0,2500.0,15.0,21.0,2356,0.00054837944,6.8348425e-05,0.9955061017535627,2500.0,0.00091552734,262940.5193181038,50000.0,-0.00044645154,556646400,67950
2.6728444,8698880,4.0,2500.0,12.0,14.0,2215,0.0012440949,8.082209e-05,0.9974150022026151,2500.0,0.0017700195,262979.26041197777,50000.0,-0.0006940205,556728320,67960
2.7509084,8700160,4.0,2500.0,12.0,14.0,2315,0.00812397,0.00018851574,0.9894581576809287,2500.0,0.0018005371,263017.536819458,50000.0,-0.0032316756,556810240,67970
2.7651322,8701440,4.0,2500.0,17.0,29.0,2249,0.0065734372,5.7618618e-05,0.9970566725824028,2500.0,0.0026855469,263055.2369132042,50000.0,-0.0029874512,556892160,67980
2.6025903,8702720,4.0,2500.0,12.0,11.0,1964,0.001485704,0.00018667906,0.9972139643505216,2500.0,0.003112793,263095.1491856575,50000.0,-0.002406179,556974080,67990
2.779788,8704000,4.0,2500.0,13.0,16.0,2329,0.0030212938,0.00011438984,0.9920083973556757,2500.0,0.0017700195,263133.13103175163,50000.0,-0.0021896434,557056000,68000
2.6738744,8705280,3.8,2500.0,11.0,8.0,1997,0.0015427701,0.00014251457,0.9969462000299245,2375.0,0.0020446777,263172.5435373783,50000.0,-0.0012630839,557137920,68010
2.7913146,8706560,3.85,2500.0,13.0,15.0,2096,0.0007062253,4.820008e-05,0.9972763035912067,2385.0,0.0012512207,263212.2428150177,50000.0,-0.0007465622,557219840,68020
2.6320622,8707840,3.95,2500.0,13.0,37.0,2121,0.0075909756,0.00012909196,0.996474836487323,2447.5,0.0038452148,263250.77352929115,50000.0,-0.002576367,557301760,68030
2.7230625,8709120,4.0,2500.0,12.0,22.0,2110,0.0021802795,7.390238e-05,0.998164136428386,2500.0,0.0028076172,263289.19438529015,50000.0,-0.0026957768,557383680,68040
2.771807,8710400,4.0,2500.0,13.0,25.0,2219,0.000536167,9.296614e-05,0.9961150335147977,2500.0,0.0022583008,263327.8777215481,50000.0,-0.0008531877,557465600,68050
2.7879035,8711680,4.0,2500.0,19.0,33.0,2203,0.0026734695,6.735194e-05,0.9964599246159196,2500.0,0.0012207031,263365.8493680954,50000.0,-0.0014223714,557547520,68060
2.7380118,8712960,4.0,2500.0,11.0,11.0,1948,0.0020918553,8.302412e-05,0.9970331606455147,2500.0,0.0017089844,263404.784794569,50000.0,-0.0011380177,557629440,68070
2.6031415,8714240,4.0,2500.0,11.0,14.0,2145,0.03349858,0.00015317032,0.996979616349563,2500.0,0.005004883,263443.0017719269,50000.0,-0.0026212048,557711360,68080
2.7808757,8715520,4.0,2500.0,10.0,20.0,2194,0.0010662609,0.0001150707,0.9937038733623922,2500.0,0.0017089844,263481.1248469353,50000.0,-0.0010497093,557793280,68090
2.6291018,8716800,3.95,2500.0,17.0,37.0,2088,0.007944941,0.00031657264,0.9926124108023942,2447.5,0.0034179688,263520.2517874241,50000.0,-0.0030649735,557875200,68100
2.6487985,8718080,3.9,2500.0,20.0,29.0,2225,0.008856099,0.0001280097,0.9971675425767899,2395.0,0.0014343262,263558.8393423557,50000.0,-0.0013407972,557957120,68110
2.596548,8719360,4.0,2500.0,16.0,41.0,2061,0.0024051645,0.00020741024,0.9966043024323881,2500.0,0.0065307617,263597.18192219734,50000.0,-0.0016840628,558039040,68120
2.7255228,8720640,4.0,2500.0,13.0,23.0,2339,0.0016923561,0.00014464518,0.9949397356249392,2500.0,0.0013122559,263635.10665917397,50000.0,-0.0011320392,558120960,68130
2.686981,8721920,4.0,2500.0,13.0,14.0,2256,0.0026570808,0.00016895532,0.9959673094563186,2500.0,0.0023498535,263673.0482993126,50000.0,-0.0008886397,558202880,68140
2.6031392,8723200,3.975,2500.0,10.0,13.0,2077,0.0016994965,0.00025688295,0.994661305565387,2450.0,0.0024108887,263712.7204210758,50000.0,-0.0008924667,558284800,68150
2.5553615,8724480,3.975,2500.0,11.0,15.0,1975,0.0025490897,0.00016844047,0.9975655034650117,2450.0,0.0022583008,263752.07063031197,50000.0,-0.0013293014,558366720,68160
2.5347059,8725760,4.0,2500.0,14.0,23.0,2057,0.0018058474,0.00017180007,0.9975612545385957,2500.0,0.0036315918,263791.1090736389,50000.0,-0.0017088223,558448640,68170
2.557477,8727040,4.0,2500.0,17.0,27.0,2115,0.0024152522,0.00017813047,0.9965852675959468,2500.0,0.00592041,263829.02115345,50000.0,-0.0012337094,558530560,68180
2.6301441,8728320,4.0,2500.0,13.0,18.0,2216,0.011760297,0.00024148062,0.9955967948772013,2500.0,0.0030517578,263867.6075193882,50000.0,-0.002035673,558612480,68190
2.728354,8729600,4.0,2500.0,13.0,28.0,1966,0.0027231025,8.121203e-05,0.9975034133531153,2500.0,0.002960205,263906.3778626919,50000.0,-0.0013728221,558694400,68200
2.7287126,8730880,4.0,2500.0,12.0,9.0,2287,0.007078586,8.6813256e-05,0.9970699530094862,2500.0,0.0041503906,263945.91004395485,50000.0,-0.001499668,558776320,68210
2.495757,8732160,4.0,2500.0,19.0,30.0,1979,0.007655195,0.0002315827,0.9969036553520709,2500.0,0.0048828125,263983.5587143898,50000.0,-0.0022019604,558858240,68220
2.5608425,8733440,4.0,2500.0,13.0,21.0,2051,0.021923605,0.0005099309,0.9907742151990533,2500.0,0.0045166016,264022.03021526337,50000.0,-0.0027597626,558940160,68230
2.7341857,8734720,4.0,2500.0,12.0,16.0,2211,0.0011737522,0.00014860705,0.9948673276230693,2500.0,0.0026245117,264059.66865324974,50000.0,-0.0009600372,559022080,68240
2.7453475,8736000,4.0,2500.0,11.0,23.0,2076,0.0031710556,8.368968e-05,0.9958480061031878,2500.0,0.0016174316,264098.38967990875,50000.0,-0.0011837122,559104000,68250
2.7118006,8737280,4.0,2500.0,10.0,25.0,2216,0.002649219,8.816511e-05,0.997404458001256,2500.0,0.0017700195,264136.9191303253,50000.0,-0.000840733,559185920,68260
2.729075,8738560,4.0,2500.0,9.0,11.0,2204,0.007847413,0.000100345635,0.9952982072718441,2500.0,0.0025024414,264176.23986530304,50000.0,-0.00023445321,559267840,68270
2.623459,8739840,4.0,2500.0,12.0,39.0,2284,0.002735784,0.00013835003,0.99732994614169,2500.0,0.0032043457,264215.01601958275,50000.0,-0.0019745752,559349760,68280
2.7189758,8741120,4.0,2500.0,13.0,17.0,2255,0.015332345,8.741302e-05,0.9976424942724407,2500.0,0.0012817383,264254.0772359371,50000.0,-0.0010115467,559431680,68290
2.821733,8742400,4.0,2500.0,13.0,12.0,2139,0.00055759394,3.9676568e-05,0.9951482135802507,2500.0,0.0013122559,264292.7693037987,50000.0,-0.0008846545,559513600,68300
2.6760223,8743680,4.0,2500.0,15.0,29.0,2151,0.0016420442,8.166816e-05,0.9978628933895379,2500.0,0.0024414062,264330.88444519043,50000.0,-0.0013282067,559595520,68310
2.7107835,8744960,4.0,2500.0,13.0,24.0,2087,0.0015745102,0.0002536764,0.9916861029341817,2500.0,0.0030822754,264369.7607514858,50000.0,-0.0021049804,559677440,68320
2.6191094,8746240,4.0,2500.0,9.0,16.0,1752,0.0020968365,0.00010732004,0.9981470262864605,2500.0,0.0030517578,264409.41439414024,50000.0,-0.0015241406,559759360,68330
2.747785,8747520,4.0,2500.0,15.0,33.0,2271,0.0023349528,0.00011982487,0.9956099446862936,2500.0,0.002105713,264447.8683543205,50000.0,-0.002949412,559841280,68340
2.842214,8748800,4.0,2500.0,16.0,14.0,2313,0.00018698839,4.5276254e-05,0.9932456915266812,2500.0,0.0011291504,264485.99253869057,50000.0,-0.00041516515,559923200,68350
2.6903503,8750080,3.9,2500.0,12.0,24.0,2212,0.005832674,0.00032981217,0.9909000499173999,2395.0,0.0034179688,264524.97828030586,50000.0,-0.0034320715,560005120,68360
2.6451533,8751360,3.9,2500.0,16.0,18.0,1959,0.003162017,0.00010703244,0.9979161785449833,2395.0,0.0044555664,264562.8896985054,50000.0,-0.001975547,560087040,68370
2.7888937,8752640,4.0,2500.0,13.0,19.0,2086,0.0020758724,3.656509e-05,0.9979977905750275,2500.0,0.001953125,264600.44551610947,50000.0,-0.0012634039,560168960,68380
2.7228463,8753920,4.0,2500.0,13.0,18.0,2056,0.011751931,0.00012848378,0.99552759854123,2500.0,0.0022277832,264638.3733906746,50000.0,-0.0014525867,560250880,68390
2.7997122,8755200,3.975,2500.0,12.0,15.0,2194,0.0005222576,3.3622455e-05,0.9985030996613204,2450.0,0.0010986328,264677.03970360756,50000.0,-0.0013369097,560332800,68400
2.5909643,8756480,3.975,2500.0,13.0,505.0,2152,0.018156601,0.00047772872,0.9913613190874457,2450.0,0.0045166016,264716.00240659714,50000.0,-0.003972695,560414720,68410
2.655034,8757760,3.95,2500.0,14.0,26.0,2081,0.0032778513,0.00021572137,0.994910532142967,2447.5,0.0018310547,264754.77927589417,50000.0,-0.0011630758,560496640,68420
2.7011783,8759040,3.95,2500.0,11.0,21.0,2043,0.005589521,9.48681e-05,0.9978063104208559,2447.5,0.0016174316,264793.1725912094,50000.0,-0.0011334824,560578560,68430
2.7736764,8760320,4.0,2500.0,17.0,506.0,2096,0.0007908667,0.00012127674,0.9949995330534875,2500.0,0.0026245117,264831.14877414703,50000.0,-0.0022094273,560660480,68440
2.6158092,8761600,3.95,2500.0,14.0,31.0,2108,0.0010552418,9.0131696e-05,0.9978950172662735,2447.5,0.0020751953,264870.9179093838,50000.0,-0.0011869296,560742400,68450
2.7565293,8762880,3.95,2500.0,13.0,20.0,2076,0.0007213402,4.6873207e-05,0.9982293681241572,2447.5,0.0015869141,264909.1582198143,50000.0,-0.0013847402,560824320,68460
2.8043678,8764160,4.0,2500.0,12.0,507.0,2240,0.0019238143,0.00013370664,0.989627568051219,2500.0,0.005340576,264948.00827646255,50000.0,-0.0049445885,560906240,68470
2.6951354,8765440,3.95,2500.0,11.0,497.0,2129,0.013787747,0.00022383065,0.9944409332238138,2447.5,0.0024108887,264986.9792602062,50000.0,-0.0027916247,560988160,68480
2.5047107,8766720,3.95,2500.0,11.0,9.0,2123,0.008761069,0.00018708405,0.9976909877732396,2447.5,0.0032043457,265027.213023901,50000.0,-0.0020058502,561070080,68490
2.6186588,8768000,3.95,2500.0,11.0,22.0,2084,0.0027047063,0.00055504334,0.9905023910105228,2447.5,0.002380371,265065.8784816265,50000.0,-0.0012938355,561152000,68500
2.6615672,8769280,4.0,2500.0,16.0,18.0,2252,0.001844525,8.046706e-05,0.9983078254153952,2500.0,0.002532959,265104.56173324585,50000.0,-0.0013721943,561233920,68510
2.5783,8770560,4.0,2500.0,15.0,7.0,2257,0.0034714553,0.00013240085,0.9980795454466715,2500.0,0.0036315918,265142.60236263275,50000.0,-0.0018007992,561315840,68520
2.6443052,8771840,4.0,2500.0,19.0,31.0,2150,0.0022757002,8.595927e-05,0.9981699226191267,2500.0,0.0025939941,265180.7617614269,50000.0,-0.001085086,561397760,68530
2.7492304,8773120,4.0,2500.0,15.0,24.0,2266,0.0007967791,0.00015309223,0.991950555704534,2500.0,0.0015869141,265218.18182849884,50000.0,-0.0009576016,561479680,68540
2.5974338,8774400,4.0,2500.0,14.0,15.0,1938,0.0013615252,0.00017364371,0.9973143029492348,2500.0,0.003540039,265256.7161915302,50000.0,-0.0017857718,561561600,68550
2.6212614,8775680,3.95,2500.0,11.0,19.0,1884,0.004227703,0.00026086357,0.9946902827359736,2447.5,0.0038452148,265295.8000612259,50000.0,-0.0020251365,561643520,68560
2.6381555,8776960,4.0,2500.0,11.0,17.0,2270,0.0013611316,0.00014225487,0.9970142315141857,2500.0,0.003967285,265334.8902204037,50000.0,-0.0013770177,561725440,68570
2.7076042,8778240,4.0,2500.0,14.0,34.0,2255,0.00095864676,8.929248e-05,0.9972872876096517,2500.0,0.0028381348,265372.95514559746,50000.0,-0.0017974139,561807360,68580
2.5827558,8779520,3.95,2500.0,13.0,26.0,2133,0.0043937964,0.00013348508,0.9976179876830429,2447.5,0.003479004,265412.2347290516,50000.0,-0.0015097389,561889280,68590
2.612733,8780800,3.95,2500.0,12.0,13.0,2131,0.003165245,0.0002547603,0.9949323497712612,2447.5,0.0029296875,265450.9002687931,50000.0,-0.001369988,561971200,68600
2.5005753,8782080,4.0,2500.0,16.0,17.0,2042,0.009414013,0.00024119436,0.9963213442824781,2500.0,0.005706787,265489.56759881973,50000.0,-0.0017687705,562053120,68610
2.7420819,8783360,4.0,2500.0,21.0,36.0,2040,0.0015014315,0.000118480726,0.9958323510363698,2500.0,0.002532959,265526.58760786057,50000.0,-0.0010973469,562135040,68620
2.6833997,8784640,3.925,2500.0,12.0,18.0,2181,0.0011662107,7.3023686e-05,0.9982087716925889,2440.0,0.002380371,265565.8672044277,50000.0,-0.0017537593,562216960,68630
2.661966,8785920,3.925,2500.0,16.0,36.0,2124,0.0024569244,0.00015560184,0.9947348800487816,2440.0,0.004272461,265604.25119924545,50000.0,-0.002597999,562298880,68640
2.604959,8787200,3.925,2500.0,13.0,14.0,2242,0.002594153,0.00011245104,0.997698565479368,2397.5,0.0039978027,265643.2826256752,50000.0,-0.002138087,562380800,68650
2.5526664,8788480,4.0,2500.0,7.0,14.0,2086,0.00459457,0.0002332181,0.9967972666490823,2500.0,0.003479004,265682.56081962585,50000.0,-0.0035805982,562462720,68660
2.8005488,8789760,4.0,2500.0,16.0,20.0,2100,9.082933e-05,8.4209794e-05,0.9934217189438641,2500.0,0.00045776367,265721.93618631363,50000.0,-0.000111454625,562544640,68670
2.803169,8791040,4.0,2500.0,18.0,30.0,2010,0.00629489,7.701907e-05,0.9966140573378652,2500.0,0.0010681152,265758.85812425613,50000.0,-0.0009677989,562626560,68680
2.6981778,8792320,4.0,2500.0,14.0,19.0,2109,0.0068955394,9.604011e-05,0.997430429328233,2500.0,0.0025024414,265797.3366777897,50000.0,-0.001864512,562708480,68690
2.671457,8793600,3.925,2500.0,16.0,32.0,1977,0.0014297785,0.00031733507,0.9900198895484209,2440.0,0.004272461,265835.9002044201,50000.0,-0.0051130936,562790400,68700
2.747578,8794880,3.925,2500.0,16.0,18.0,2178,0.0017296026,0.0002847102,0.9901549778878689,2440.0,0.0020446777,265873.81753611565,50000.0,-0.0018464385,562872320,68710
2.6979716,8796160,3.95,2500.0,10.0,23.0,1919,0.0046184924,0.00012959508,0.9959915424697101,2447.5,0.0031738281,265913.19627070427,50000.0,-0.0023560964,562954240,68720
2.7000957,8797440,3.95,2500.0,14.0,21.0,2288,0.0022628536,0.00013174202,0.9954425315372646,2447.5,0.0039367676,265950.5811121464,50000.0,-0.0036425937,563036160,68730
2.6655755,8798720,4.0,2500.0,11.0,8.0,2248,0.004966748,0.00016916335,0.9968658853322268,2500.0,0.0024108887,265989.71775102615,50000.0,-0.0018532008,563118080,68740
2.712129,8800000,4.0,2500.0,11.0,12.0,2190,0.0044317865,0.00012197319,0.996597426943481,2500.0,0.005859375,266028.3140718937,50000.0,-0.0038679368,563200000,68750
2.468277,8801280,3.925,2500.0,19.0,54.0,2032,0.012097934,0.0007375889,0.990279208868742,2397.5,0.008666992,266067.6825520992,50000.0,-0.0054791,563281920,68760
2.7544951,8802560,3.875,2500.0,12.0,14.0,2123,0.008378645,0.000113747905,0.9964729866478592,2345.0,0.0025939941,266105.58308434486,50000.0,-0.0025643772,563363840,68770
2.7670727,8803840,3.95,2500.0,11.0,20.0,1978,0.0064588357,8.074546e-05,0.9966383033897728,2447.5,0.002319336,266144.007887125,50000.0,-0.0017277214,563445760,68780
2.7053504,8805120,4.0,2500.0,12.0,23.0,2181,0.0077685015,0.00012131139,0.9960389565676451,2500.0,0.002319336,266181.9380774498,50000.0,-0.0015775644,563527680,68790
2.653496,8806400,3.95,2500.0,11.0,26.0,2269,0.0019361256,0.00021697106,0.9946981896646321,2447.5,0.0024414062,266220.28342556953,50000.0,-0.0018002031,563609600,68800
2.67885,8807680,3.95,2500.0,15.0,29.0,2132,0.010320299,0.00015844572,0.9952549915760756,2447.5,0.0042419434,266259.34287786484,50000.0,-0.0026399028,563691520,68810
2.511874,8808960,3.95,2500.0,12.0,14.0,2011,0.008824973,0.0002932224,0.9955925224348903,2447.5,0.0043945312,266297.97360372543,50000.0,-0.002717154,563773440,68820
2.8238811,8810240,3.95,2500.0,13.0,22.0,2247,0.0056237644,4.6876765e-05,0.9964865669608116,2447.5,0.0017700195,266336.8624384403,50000.0,-0.0012786771,563855360,68830
2.5132222,8811520,4.0,2500.0,20.0,32.0,2108,0.0041162306,0.00021186117,0.996689667692408,2500.0,0.0045776367,266375.18211340904,50000.0,-0.0021820685,563937280,68840
2.6690893,8812800,4.0,2500.0,9.0,21.0,1959,0.0021974926,0.0001188658,0.9971986876334995,2500.0,0.0021362305,266413.8553721905,50000.0,-0.0017888593,564019200,68850
2.47608,8814080,4.0,2500.0,13.0,28.0,2252,0.001281679,0.000215279,0.9968656420242041,2500.0,0.004425049,266454.0208814144,50000.0,-0.0016744047,564101120,68860
2.7262273,8815360,4.0,2500.0,13.0,16.0,2150,0.0016174365,0.00012690462,0.9958442766219378,2500.0,0.002166748,266492.56538271904,50000.0,-0.0016687112,564183040,68870
2.8613214,8816640,4.0,2500.0,14.0,25.0,2266,0.0043998044,1.4842861e-05,0.9955302774906158,2500.0,0.0020751953,266530.8907341957,50000.0,-0.0013243956,564264960,68880
2.7519753,8817920,4.0,2500.0,16.0,486.0,1999,0.0117886085,5.100255e-05,0.9970161945093423,2500.0,0.0024414062,266568.72502303123,50000.0,-0.0011162618,564346880,68890
2.7472038,8819200,4.0,2500.0,19.0,26.0,2199,0.017623091,0.00033742527,0.9841669742017984,2500.0,0.0012512207,266607.4622147083,50000.0,-0.0010078991,564428800,68900
2.8335128,8820480,3.95,2500.0,14.0,32.0,2128,0.000118498734,2.7268374e-05,0.9976560869254172,2447.5,0.00048828125,266645.84778881073,50000.0,-0.00031599306,564510720,68910
2.8010972,8821760,3.95,2500.0,15.0,20.0,2256,0.0040886854,4.804542e-05,0.9975078613497317,2447.5,0.0013427734,266684.273252964,50000.0,-0.0019159266,564592640,68920
2.6818995,8823040,3.95,2500.0,12.0,13.0,2102,0.00607513,6.835836e-05,0.9984692082507536,2447.5,0.0023498535,266723.2236456871,50000.0,-0.0016916038,564674560,68930
2.8098657,8824320,3.95,2500.0,11.0,500.0,1860,0.0008983653,0.0001321249,0.9909151569008827,2447.5,0.0012817383,266760.78329491615,50000.0,-0.0012441152,564756480,68940
2.7350285,8825600,4.0,2500.0,8.0,8.0,2052,0.0060617896,0.00010167222,0.996772721176967,2500.0,0.003540039,266800.0555319786,50000.0,-0.0024594385,564838400,68950
2.7530837,8826880,4.0,2500.0,12.0,487.0,2285,0.000393371,5.7827107e-05,0.9979201927781105,2500.0,0.0015869141,266837.322412014,50000.0,-0.00086114125,564920320,68960
2.7124727,8828160,4.0,2500.0,8.0,19.0,2131,0.002525843,0.00038291558,0.9898162838071585,2500.0,0.0030517578,266877.62088894844,50000.0,-0.0038213697,565002240,68970
